,averageRating,datePublished,genre,name,ratingCount,releasedCountry
3082,5.3,2017.0, o,Love's Last Resort,413.0,USA
3083,5.3,2017.0, m,Love's Last Resort,413.0,USA
3084,5.3,2017.0, a,Love's Last Resort,413.0,USA
3085,5.3,2017.0, n,Love's Last Resort,413.0,USA
3086,5.3,2017.0, c,Love's Last Resort,413.0,USA
3087,5.3,2017.0, e,Love's Last Resort,413.0,USA
3088,6.9,1988.0,Action,Young Guns,48591.0,USA
3089,6.9,1988.0, Western,Young Guns,48591.0,USA
3090,7.4,2016.0,Drama,Me Before You,156456.0,USA
3091,7.4,2016.0, Romance,Me Before You,156456.0,USA
3092,5.7,1996.0,Comedy,Michael,37766.0,USA
3093,5.7,1996.0, Drama,Michael,37766.0,USA
3094,5.7,1996.0, Fantasy,Michael,37766.0,USA
3095,4.3,2015.0,Action,Operator,1625.0,USA
3096,4.3,2015.0, Drama,Operator,1625.0,USA
3097,4.3,2015.0, Thriller,Operator,1625.0,USA
3098,6.2,2007.0,Drama,The Hottest State,2542.0,Italy
3099,6.2,2007.0, Music,The Hottest State,2542.0,Italy
3100,6.2,2007.0, Romance,The Hottest State,2542.0,Italy
3101,6.6,1989.0,Action,Licence to Kill,83401.0,USA
3102,6.6,1989.0, Adventure,Licence to Kill,83401.0,USA
3103,6.6,1989.0, Thriller,Licence to Kill,83401.0,USA
3104,5.7,2018.0,Horror,Insidious: The Last Key,35663.0,USA
3105,5.7,2018.0, Mystery,Insidious: The Last Key,35663.0,USA
3106,5.7,2018.0, Thriller,Insidious: The Last Key,35663.0,USA
3107,4.6,1987.0,Action,The Squeeze,834.0,USA
3108,4.6,1987.0, Comedy,The Squeeze,834.0,USA
3109,4.6,1987.0, Crime,The Squeeze,834.0,USA
3110,4.6,1987.0, Romance,The Squeeze,834.0,USA
3111,4.6,1987.0, Thriller,The Squeeze,834.0,USA
3112,7.5,2017.0,Comedy,The Trouble with Mistletoe,98.0,USA
3113,7.5,2017.0, Romance,The Trouble with Mistletoe,98.0,USA
3114,6.5,1990.0,Action,Young Guns II,27377.0,USA
3115,6.5,1990.0, Western,Young Guns II,27377.0,USA
3116,1.9,1980.0,Action,Angels' Brigade,1539.0,USA
3117,1.9,1980.0, Comedy,Angels' Brigade,1539.0,USA
3118,6.6,1996.0,Action,Ransom,108741.0,USA
3119,6.6,1996.0, Crime,Ransom,108741.0,USA
3120,6.6,1996.0, Thriller,Ransom,108741.0,USA
3121,5.5,1992.0,Comedy,Folks!,2244.0,USA
3122,5.5,1992.0, Drama,Folks!,2244.0,USA
3123,7.2,1977.0,Adventure,Logan's Run,1585.0,1977–1978
3124,7.2,1977.0, Sci-Fi,Logan's Run,1585.0,1977–1978
3125,6.4,2018.0,Drama,Ghostland,13039.0,USA
3126,6.4,2018.0, Horror,Ghostland,13039.0,USA
3127,6.4,2018.0, Mystery,Ghostland,13039.0,USA
3128,6.4,2018.0, Thriller,Ghostland,13039.0,USA
3129,6.6,1936.0,Comedy,Big Brown Eyes,618.0,USA
3130,6.6,1936.0, Mystery,Big Brown Eyes,618.0,USA
3131,6.7,1974.0,H,Dead of Night,3664.0,USA
3132,6.7,1974.0, o,Dead of Night,3664.0,USA
3133,6.7,1974.0, r,Dead of Night,3664.0,USA
3134,6.7,1974.0, r,Dead of Night,3664.0,USA
3135,6.7,1974.0, o,Dead of Night,3664.0,USA
3136,6.7,1974.0, r,Dead of Night,3664.0,USA
3137,6.3,1933.0,D,Gambling Ship,136.0,USA
3138,6.3,1933.0, r,Gambling Ship,136.0,USA
3139,6.3,1933.0, a,Gambling Ship,136.0,USA
3140,6.3,1933.0, m,Gambling Ship,136.0,USA
3141,6.3,1933.0, a,Gambling Ship,136.0,USA
3142,5.4,2017.0,C,Xinlizui zhi Chengshi zhi Guang,197.0,China
3143,5.4,2017.0, r,Xinlizui zhi Chengshi zhi Guang,197.0,China
3144,5.4,2017.0, i,Xinlizui zhi Chengshi zhi Guang,197.0,China
3145,5.4,2017.0, m,Xinlizui zhi Chengshi zhi Guang,197.0,China
3146,5.4,2017.0, e,Xinlizui zhi Chengshi zhi Guang,197.0,China
3147,5.2,2003.0,Action,The Medallion,34927.0,USA
3148,5.2,2003.0, Comedy,The Medallion,34927.0,USA
3149,5.2,2003.0, Fantasy,The Medallion,34927.0,USA
3150,5.3,1966.0,Action,"Gojira, Ebirâ, Mosura: Nankai no daiketto",3365.0,USA
3151,5.3,1966.0, Adventure,"Gojira, Ebirâ, Mosura: Nankai no daiketto",3365.0,USA
3152,5.3,1966.0, Comedy,"Gojira, Ebirâ, Mosura: Nankai no daiketto",3365.0,USA
3153,5.3,1966.0, Drama,"Gojira, Ebirâ, Mosura: Nankai no daiketto",3365.0,USA
3154,5.3,1966.0, Sci-Fi,"Gojira, Ebirâ, Mosura: Nankai no daiketto",3365.0,USA
3155,5.8,1989.0,C,Look Who's Talking,70816.0,USA
3156,5.8,1989.0, o,Look Who's Talking,70816.0,USA
3157,5.8,1989.0, m,Look Who's Talking,70816.0,USA
3158,5.8,1989.0, e,Look Who's Talking,70816.0,USA
3159,5.8,1989.0, d,Look Who's Talking,70816.0,USA
3160,5.8,1989.0, y,Look Who's Talking,70816.0,USA
3161,5.3,1994.0,Drama,Silent Tongue,959.0,UK
3162,5.3,1994.0, Horror,Silent Tongue,959.0,UK
3163,5.3,1994.0, Western,Silent Tongue,959.0,UK
3164,2.3,2005.0,Action,Alone in the Dark,39895.0,USA
3165,2.3,2005.0, Horror,Alone in the Dark,39895.0,USA
3166,2.3,2005.0, Sci-Fi,Alone in the Dark,39895.0,USA
3167,6.4,2002.0,Action,Blood Work,38389.0,USA
3168,6.4,2002.0, Crime,Blood Work,38389.0,USA
3169,6.4,2002.0, Drama,Blood Work,38389.0,USA
3170,6.4,2002.0, Mystery,Blood Work,38389.0,USA
3171,6.4,2002.0, Thriller,Blood Work,38389.0,USA
3172,7.1,1951.0,D,La nuit est mon royaume,225.0,France
3173,7.1,1951.0, r,La nuit est mon royaume,225.0,France
3174,7.1,1951.0, a,La nuit est mon royaume,225.0,France
3175,7.1,1951.0, m,La nuit est mon royaume,225.0,France
3176,7.1,1951.0, a,La nuit est mon royaume,225.0,France
3177,5.6,1976.0,H,You gui zi,498.0,Hong Kong
3178,5.6,1976.0, o,You gui zi,498.0,Hong Kong
3179,5.6,1976.0, r,You gui zi,498.0,Hong Kong
3180,5.6,1976.0, r,You gui zi,498.0,Hong Kong
3181,5.6,1976.0, o,You gui zi,498.0,Hong Kong
3182,5.6,1976.0, r,You gui zi,498.0,Hong Kong
3183,7.3,2018.0,C,Mitron,217.0,India
3184,7.3,2018.0, o,Mitron,217.0,India
3185,7.3,2018.0, m,Mitron,217.0,India
3186,7.3,2018.0, e,Mitron,217.0,India
3187,7.3,2018.0, d,Mitron,217.0,India
3188,7.3,2018.0, y,Mitron,217.0,India
3189,4.4,2010.0,H,The Human Centipede (First Sequence),65931.0,USA
3190,4.4,2010.0, o,The Human Centipede (First Sequence),65931.0,USA
3191,4.4,2010.0, r,The Human Centipede (First Sequence),65931.0,USA
3192,4.4,2010.0, r,The Human Centipede (First Sequence),65931.0,USA
3193,4.4,2010.0, o,The Human Centipede (First Sequence),65931.0,USA
3194,4.4,2010.0, r,The Human Centipede (First Sequence),65931.0,USA
3195,5.7,1992.0,C,Encino Man,33685.0,USA
3196,5.7,1992.0, o,Encino Man,33685.0,USA
3197,5.7,1992.0, m,Encino Man,33685.0,USA
3198,5.7,1992.0, e,Encino Man,33685.0,USA
3199,5.7,1992.0, d,Encino Man,33685.0,USA
3200,5.7,1992.0, y,Encino Man,33685.0,USA
3201,5.2,2001.0,Drama,Judgment,589.0,USA
3202,5.2,2001.0, Sci-Fi,Judgment,589.0,USA
3203,5.2,2001.0, Thriller,Judgment,589.0,USA
3204,6.2,1966.0,H,Island of Terror,2175.0,USA
3205,6.2,1966.0, o,Island of Terror,2175.0,USA
3206,6.2,1966.0, r,Island of Terror,2175.0,USA
3207,6.2,1966.0, r,Island of Terror,2175.0,USA
3208,6.2,1966.0, o,Island of Terror,2175.0,USA
3209,6.2,1966.0, r,Island of Terror,2175.0,USA
3210,2.3,1989.0,T,Skinheads,424.0,France
3211,2.3,1989.0, h,Skinheads,424.0,France
3212,2.3,1989.0, r,Skinheads,424.0,France
3213,2.3,1989.0, i,Skinheads,424.0,France
3214,2.3,1989.0, l,Skinheads,424.0,France
3215,2.3,1989.0, l,Skinheads,424.0,France
3216,2.3,1989.0, e,Skinheads,424.0,France
3217,2.3,1989.0, r,Skinheads,424.0,France
3218,5.6,1998.0,Comedy,How Stella Got Her Groove Back,6107.0,USA
3219,5.6,1998.0, Drama,How Stella Got Her Groove Back,6107.0,USA
3220,5.6,1998.0, Romance,How Stella Got Her Groove Back,6107.0,USA
3221,7.2,1967.0,Comedy,Dance of the Vampires,26101.0,Italy
3222,7.2,1967.0, Horror,Dance of the Vampires,26101.0,Italy
3223,2.2,2001.0,Drama,Glitter,20491.0,USA
3224,2.2,2001.0, Music,Glitter,20491.0,USA
3225,2.2,2001.0, Romance,Glitter,20491.0,USA
3226,5.0,1981.0,Sci-Fi,Image of the Beast,210.0,USA
3227,5.0,1981.0, Thriller,Image of the Beast,210.0,USA
3228,6.6,1976.0,A,Shao Lin mu ren xiang,1721.0,Hong Kong
3229,6.6,1976.0, c,Shao Lin mu ren xiang,1721.0,Hong Kong
3230,6.6,1976.0, t,Shao Lin mu ren xiang,1721.0,Hong Kong
3231,6.6,1976.0, i,Shao Lin mu ren xiang,1721.0,Hong Kong
3232,6.6,1976.0, o,Shao Lin mu ren xiang,1721.0,Hong Kong
3233,6.6,1976.0, n,Shao Lin mu ren xiang,1721.0,Hong Kong
3234,6.5,2009.0,Adventure,Charlie & Boots,1274.0,Australia
3235,6.5,2009.0, Comedy,Charlie & Boots,1274.0,Australia
3236,6.5,2009.0, Drama,Charlie & Boots,1274.0,Australia
3237,6.3,1998.0,Biography,Why Do Fools Fall in Love,3252.0,USA
3238,6.3,1998.0, Drama,Why Do Fools Fall in Love,3252.0,USA
3239,6.3,1998.0, Music,Why Do Fools Fall in Love,3252.0,USA
3240,7.2,1976.0,Action,The New Avengers,1607.0,1976–1977
3241,7.2,1976.0, Mystery,The New Avengers,1607.0,1976–1977
3242,7.2,1976.0, Thriller,The New Avengers,1607.0,1976–1977
3243,6.7,2011.0,Comedy,Agora é Tarde,201.0,2011–2015
3244,6.7,2011.0, Talk-Show,Agora é Tarde,201.0,2011–2015
3245,6.0,1976.0,Drama,Salò o le 120 giornate di Sodoma,46236.0,France
3246,6.0,1976.0, Horror,Salò o le 120 giornate di Sodoma,46236.0,France
3247,6.0,1976.0, War,Salò o le 120 giornate di Sodoma,46236.0,France
3248,6.2,1995.0,Action,Waterworld,161458.0,USA
3249,6.2,1995.0, Adventure,Waterworld,161458.0,USA
3250,6.2,1995.0, Sci-Fi,Waterworld,161458.0,USA
3251,6.2,1995.0, Thriller,Waterworld,161458.0,USA
3252,5.5,1978.0,C,Fire Sale,320.0,West Germany
3253,5.5,1978.0, o,Fire Sale,320.0,West Germany
3254,5.5,1978.0, m,Fire Sale,320.0,West Germany
3255,5.5,1978.0, e,Fire Sale,320.0,West Germany
3256,5.5,1978.0, d,Fire Sale,320.0,West Germany
3257,5.5,1978.0, y,Fire Sale,320.0,West Germany
3258,4.5,2018.0,H,Island Zero,653.0,USA
3259,4.5,2018.0, o,Island Zero,653.0,USA
3260,4.5,2018.0, r,Island Zero,653.0,USA
3261,4.5,2018.0, r,Island Zero,653.0,USA
3262,4.5,2018.0, o,Island Zero,653.0,USA
3263,4.5,2018.0, r,Island Zero,653.0,USA
3264,5.8,1976.0,Crime,Breaking Point,228.0,USA
3265,5.8,1976.0, Drama,Breaking Point,228.0,USA
3266,6.4,1972.0,Comedy,$,1973.0,Austria
3267,6.4,1972.0, Crime,$,1973.0,Austria
3268,6.4,1972.0, Drama,$,1973.0,Austria
3269,6.3,2018.0,Action,Revenge,18902.0,USA
3270,6.3,2018.0, Horror,Revenge,18902.0,USA
3271,6.3,2018.0, Thriller,Revenge,18902.0,USA
3272,5.7,1996.0,Comedy,A Thin Line Between Love and Hate,3675.0,USA
3273,5.7,1996.0, Crime,A Thin Line Between Love and Hate,3675.0,USA
3274,5.7,1996.0, Drama,A Thin Line Between Love and Hate,3675.0,USA
3275,5.7,1996.0, Romance,A Thin Line Between Love and Hate,3675.0,USA
3276,5.7,1996.0, Thriller,A Thin Line Between Love and Hate,3675.0,USA
3277,5.9,2016.0,Action,London Has Fallen,118843.0,USA
3278,5.9,2016.0, Thriller,London Has Fallen,118843.0,USA
3279,5.9,1977.0,Drama,Maladolescenza,1544.0,Italy
3280,5.9,1977.0, Romance,Maladolescenza,1544.0,Italy
3281,5.0,1992.0,Horror,Happy Hell Night,612.0,USA
3282,5.0,1992.0, Mystery,Happy Hell Night,612.0,USA
3283,5.0,1992.0, Thriller,Happy Hell Night,612.0,USA
3284,7.6,1985.0,Action,Ging chaat goo si,23236.0,Hong Kong
3285,7.6,1985.0, Comedy,Ging chaat goo si,23236.0,Hong Kong
3286,7.6,1985.0, Crime,Ging chaat goo si,23236.0,Hong Kong
3287,7.6,1985.0, Thriller,Ging chaat goo si,23236.0,Hong Kong
3288,5.4,2018.0,Drama,First Light,705.0,USA
3289,5.4,2018.0, Sci-Fi,First Light,705.0,USA
3290,5.4,2018.0, Thriller,First Light,705.0,USA
3291,7.5,2013.0,Horror,The Conjuring,375561.0,USA
3292,7.5,2013.0, Mystery,The Conjuring,375561.0,USA
3293,7.5,2013.0, Thriller,The Conjuring,375561.0,USA
3294,6.3,2002.0,Drama,Hart's War,47580.0,USA
3295,6.3,2002.0, War,Hart's War,47580.0,USA
3296,5.9,1985.0,Adventure,Inferno in diretta,1503.0,USA
3297,5.9,1985.0, Horror,Inferno in diretta,1503.0,USA
3298,5.9,1985.0, Thriller,Inferno in diretta,1503.0,USA
3299,7.0,1963.0,Drama,Paranoiac,2010.0,USA
3300,7.0,1963.0, Horror,Paranoiac,2010.0,USA
3301,7.0,1963.0, Mystery,Paranoiac,2010.0,USA
3302,7.0,1963.0, Thriller,Paranoiac,2010.0,USA
3303,6.9,2006.0,Comedy,The Devil Wears Prada,327150.0,USA
3304,6.9,2006.0, Drama,The Devil Wears Prada,327150.0,USA
3305,5.7,2018.0,Comedy,Never Goin' Back,651.0,USA
3306,5.7,2018.0, Crime,Never Goin' Back,651.0,USA
3307,5.7,2018.0, Drama,Never Goin' Back,651.0,USA
3308,7.0,1964.0,Comedy,"Kiss Me, Stupid",6025.0,Italy
3309,7.0,1964.0, Romance,"Kiss Me, Stupid",6025.0,Italy
3310,6.3,2015.0,D,Paranormal Survivor,365.0,2015– 
3311,6.3,2015.0, o,Paranormal Survivor,365.0,2015– 
3312,6.3,2015.0, c,Paranormal Survivor,365.0,2015– 
3313,6.3,2015.0, u,Paranormal Survivor,365.0,2015– 
3314,6.3,2015.0, m,Paranormal Survivor,365.0,2015– 
3315,6.3,2015.0, e,Paranormal Survivor,365.0,2015– 
3316,6.3,2015.0, n,Paranormal Survivor,365.0,2015– 
3317,6.3,2015.0, t,Paranormal Survivor,365.0,2015– 
3318,6.3,2015.0, a,Paranormal Survivor,365.0,2015– 
3319,6.3,2015.0, r,Paranormal Survivor,365.0,2015– 
3320,6.3,2015.0, y,Paranormal Survivor,365.0,2015– 
3321,6.9,1982.0,Adventure,Conan the Barbarian,125142.0,USA
3322,6.9,1982.0, Fantasy,Conan the Barbarian,125142.0,USA
3323,6.5,2007.0,Crime,Awake,68502.0,USA
3324,6.5,2007.0, Drama,Awake,68502.0,USA
3325,6.5,2007.0, Mystery,Awake,68502.0,USA
3326,6.5,2007.0, Thriller,Awake,68502.0,USA
3327,8.7,1999.0,Action,The Matrix,1442932.0,USA
3328,8.7,1999.0, Sci-Fi,The Matrix,1442932.0,USA
3329,7.6,1991.0,Comedy,The Fisher King,71470.0,USA
3330,7.6,1991.0, Drama,The Fisher King,71470.0,USA
3331,7.6,1991.0, Fantasy,The Fisher King,71470.0,USA
3332,7.9,1999.0,Biography,The Insider,146641.0,USA
3333,7.9,1999.0, Drama,The Insider,146641.0,USA
3334,7.9,1999.0, Thriller,The Insider,146641.0,USA
3335,5.7,2016.0,Action,Jue di tao wang,16101.0,USA
3336,5.7,2016.0, Adventure,Jue di tao wang,16101.0,USA
3337,5.7,2016.0, Comedy,Jue di tao wang,16101.0,USA
3338,5.7,2016.0, Crime,Jue di tao wang,16101.0,USA
3339,5.7,2016.0, Thriller,Jue di tao wang,16101.0,USA
3340,7.0,1965.0,H,Danza macabra,1711.0,France
3341,7.0,1965.0, o,Danza macabra,1711.0,France
3342,7.0,1965.0, r,Danza macabra,1711.0,France
3343,7.0,1965.0, r,Danza macabra,1711.0,France
3344,7.0,1965.0, o,Danza macabra,1711.0,France
3345,7.0,1965.0, r,Danza macabra,1711.0,France
3346,5.4,2017.0,Drama,Mountain Fever,70.0,UK
3347,5.4,2017.0, Thriller,Mountain Fever,70.0,UK
3348,7.0,2018.0,Biography,Colette,1548.0,UK
3349,7.0,2018.0, Drama,Colette,1548.0,UK
3350,7.0,2018.0, History,Colette,1548.0,UK
3351,6.7,1995.0,C,Four Rooms,87948.0,USA
3352,6.7,1995.0, o,Four Rooms,87948.0,USA
3353,6.7,1995.0, m,Four Rooms,87948.0,USA
3354,6.7,1995.0, e,Four Rooms,87948.0,USA
3355,6.7,1995.0, d,Four Rooms,87948.0,USA
3356,6.7,1995.0, y,Four Rooms,87948.0,USA
3357,6.5,2016.0,A,Justice League 2: The Shattered Paragon,35.0,USA
3358,6.5,2016.0, c,Justice League 2: The Shattered Paragon,35.0,USA
3359,6.5,2016.0, t,Justice League 2: The Shattered Paragon,35.0,USA
3360,6.5,2016.0, i,Justice League 2: The Shattered Paragon,35.0,USA
3361,6.5,2016.0, o,Justice League 2: The Shattered Paragon,35.0,USA
3362,6.5,2016.0, n,Justice League 2: The Shattered Paragon,35.0,USA
3363,6.7,2014.0,Comedy,The Noite com Danilo Gentili,336.0,2014– 
3364,6.7,2014.0, Talk-Show,The Noite com Danilo Gentili,336.0,2014– 
3365,6.7,2015.0,Comedy,Tempo Girl,77.0,Germany
3366,6.7,2015.0, Drama,Tempo Girl,77.0,Germany
3367,6.7,2015.0, Romance,Tempo Girl,77.0,Germany
3368,6.3,1984.0,Crime,Tightrope,13522.0,USA
3369,6.3,1984.0, Mystery,Tightrope,13522.0,USA
3370,6.3,1984.0, Thriller,Tightrope,13522.0,USA
3371,6.6,1966.0,Animation,Captain America,658.0,1966– 
3372,6.6,1966.0, Action,Captain America,658.0,1966– 
3373,6.6,1966.0, Adventure,Captain America,658.0,1966– 
3374,6.6,1966.0, Sci-Fi,Captain America,658.0,1966– 
3375,6.6,2005.0,Comedy,Factotum,12943.0,Norway
3376,6.6,2005.0, Drama,Factotum,12943.0,Norway
3377,6.6,2005.0, Romance,Factotum,12943.0,Norway
3378,8.1,1999.0,Drama,The Sixth Sense,817549.0,USA
3379,8.1,1999.0, Mystery,The Sixth Sense,817549.0,USA
3380,8.1,1999.0, Thriller,The Sixth Sense,817549.0,USA
3381,7.5,1943.0,Comedy,Heaven Can Wait,8445.0,USA
3382,7.5,1943.0, Drama,Heaven Can Wait,8445.0,USA
3383,7.5,1943.0, Fantasy,Heaven Can Wait,8445.0,USA
3384,7.5,1943.0, Romance,Heaven Can Wait,8445.0,USA
3385,6.6,2013.0,Horror,Insidious: Chapter 2,135207.0,USA
3386,6.6,2013.0, Mystery,Insidious: Chapter 2,135207.0,USA
3387,6.6,2013.0, Thriller,Insidious: Chapter 2,135207.0,USA
3388,7.4,2016.0,Action,The Accountant,220513.0,USA
3389,7.4,2016.0, Crime,The Accountant,220513.0,USA
3390,7.4,2016.0, Drama,The Accountant,220513.0,USA
3391,7.4,2016.0, Thriller,The Accountant,220513.0,USA
3392,5.4,2017.0,Action,Qimen Dunjia,718.0,USA
3393,5.4,2017.0, Adventure,Qimen Dunjia,718.0,USA
3394,5.4,2017.0, Fantasy,Qimen Dunjia,718.0,USA
3395,6.0,1988.0,Comedy,Twins,99955.0,USA
3396,6.0,1988.0, Crime,Twins,99955.0,USA
3397,5.7,1999.0,Action,End of Days,97902.0,USA
3398,5.7,1999.0, Fantasy,End of Days,97902.0,USA
3399,5.7,1999.0, Horror,End of Days,97902.0,USA
3400,5.7,1999.0, Thriller,End of Days,97902.0,USA
3401,7.4,2006.0,Biography,Capote,114085.0,USA
3402,7.4,2006.0, Crime,Capote,114085.0,USA
3403,7.4,2006.0, Drama,Capote,114085.0,USA
3404,7.4,2006.0, History,Capote,114085.0,USA
3405,6.9,1978.0,Drama,Fedora,2948.0,France
3406,6.9,1978.0, Romance,Fedora,2948.0,France
3407,7.6,1946.0,Comedy,Cluny Brown,2262.0,Sweden
3408,7.6,1946.0, Romance,Cluny Brown,2262.0,Sweden
3409,5.1,2018.0,Horror,Truth or Dare,25590.0,USA
3410,5.1,2018.0, Thriller,Truth or Dare,25590.0,USA
3411,7.7,2005.0,Drama,Brokeback Mountain,291312.0,USA
3412,7.7,2005.0, Romance,Brokeback Mountain,291312.0,USA
3413,6.0,2016.0,Action,Teenage Mutant Ninja Turtles: Out of the Shadows,73960.0,USA
3414,6.0,2016.0, Adventure,Teenage Mutant Ninja Turtles: Out of the Shadows,73960.0,USA
3415,6.0,2016.0, Comedy,Teenage Mutant Ninja Turtles: Out of the Shadows,73960.0,USA
3416,6.0,2016.0, Sci-Fi,Teenage Mutant Ninja Turtles: Out of the Shadows,73960.0,USA
3417,7.7,2007.0,Biography,The Last King of Scotland,161817.0,USA
3418,7.7,2007.0, Drama,The Last King of Scotland,161817.0,USA
3419,7.7,2007.0, History,The Last King of Scotland,161817.0,USA
3420,7.7,2007.0, Thriller,The Last King of Scotland,161817.0,USA
3421,7.6,1949.0,Comedy,Adam's Rib,17405.0,USA
3422,7.6,1949.0, Drama,Adam's Rib,17405.0,USA
3423,7.6,1949.0, Romance,Adam's Rib,17405.0,USA
3424,7.4,1958.0,H,Dracula,18067.0,UK
3425,7.4,1958.0, o,Dracula,18067.0,UK
3426,7.4,1958.0, r,Dracula,18067.0,UK
3427,7.4,1958.0, r,Dracula,18067.0,UK
3428,7.4,1958.0, o,Dracula,18067.0,UK
3429,7.4,1958.0, r,Dracula,18067.0,UK
3430,7.4,1941.0,H,The Wolf Man,20068.0,USA
3431,7.4,1941.0, o,The Wolf Man,20068.0,USA
3432,7.4,1941.0, r,The Wolf Man,20068.0,USA
3433,7.4,1941.0, r,The Wolf Man,20068.0,USA
3434,7.4,1941.0, o,The Wolf Man,20068.0,USA
3435,7.4,1941.0, r,The Wolf Man,20068.0,USA
3436,5.3,2017.0,Drama,Lavender,4033.0,USA
3437,5.3,2017.0, Thriller,Lavender,4033.0,USA
3438,4.0,2018.0,Crime,The Barn,25.0,USA
3439,4.0,2018.0, Horror,The Barn,25.0,USA
3440,4.0,2018.0, Mystery,The Barn,25.0,USA
3441,4.9,2018.0,Action,Aux,125.0,UK
3442,4.9,2018.0, Horror,Aux,125.0,UK
3443,4.9,2018.0, Thriller,Aux,125.0,UK
3444,7.2,1957.0,Adventure,The Spirit of St. Louis,6503.0,USA
3445,7.2,1957.0, Biography,The Spirit of St. Louis,6503.0,USA
3446,7.2,1957.0, Drama,The Spirit of St. Louis,6503.0,USA
3447,7.2,1957.0, History,The Spirit of St. Louis,6503.0,USA
3448,6.7,2007.0,Short,Café com Leite,1325.0,USA
3449,6.7,2007.0, Drama,Café com Leite,1325.0,USA
3450,6.7,2007.0, Romance,Café com Leite,1325.0,USA
3451,5.7,2017.0,A,Justice League: Dawn of Apokolips,162.0,USA
3452,5.7,2017.0, c,Justice League: Dawn of Apokolips,162.0,USA
3453,5.7,2017.0, t,Justice League: Dawn of Apokolips,162.0,USA
3454,5.7,2017.0, i,Justice League: Dawn of Apokolips,162.0,USA
3455,5.7,2017.0, o,Justice League: Dawn of Apokolips,162.0,USA
3456,5.7,2017.0, n,Justice League: Dawn of Apokolips,162.0,USA
3457,6.6,1989.0,Action,Gojira vs. Biorante,4084.0,Japan
3458,6.6,1989.0, Sci-Fi,Gojira vs. Biorante,4084.0,Japan
3459,7.3,1998.0,Action,Enemy of the State,208669.0,USA
3460,7.3,1998.0, Crime,Enemy of the State,208669.0,USA
3461,7.3,1998.0, Mystery,Enemy of the State,208669.0,USA
3462,7.3,1998.0, Thriller,Enemy of the State,208669.0,USA
3463,6.0,1999.0,Horror,Ringu 2,11204.0,Japan
3464,6.0,1999.0, Mystery,Ringu 2,11204.0,Japan
3465,6.0,1999.0, Sci-Fi,Ringu 2,11204.0,Japan
3466,5.3,1981.0,Horror,Die Säge des Todes,1485.0,Spain
3467,5.3,1981.0, Mystery,Die Säge des Todes,1485.0,Spain
3468,5.3,1981.0, Thriller,Die Säge des Todes,1485.0,Spain
3469,7.8,2009.0,Drama,Shelter,18801.0,Germany
3470,7.8,2009.0, Romance,Shelter,18801.0,Germany
3471,7.8,2009.0, Sport,Shelter,18801.0,Germany
3472,5.8,2003.0,Action,The League of Extraordinary Gentlemen,154240.0,USA
3473,5.8,2003.0, Adventure,The League of Extraordinary Gentlemen,154240.0,USA
3474,5.8,2003.0, Fantasy,The League of Extraordinary Gentlemen,154240.0,USA
3475,5.8,2003.0, Sci-Fi,The League of Extraordinary Gentlemen,154240.0,USA
3476,6.1,1996.0,Horror,La sindrome di Stendhal,6479.0,Italy
3477,6.1,1996.0, Mystery,La sindrome di Stendhal,6479.0,Italy
3478,6.1,1996.0, Thriller,La sindrome di Stendhal,6479.0,Italy
3479,3.2,1982.0,Mystery,The Return,345.0,Sweden
3480,3.2,1982.0, Sci-Fi,The Return,345.0,Sweden
3481,3.2,1982.0, Thriller,The Return,345.0,Sweden
3482,5.5,1952.0,Comedy,Young Wives' Tale,166.0,USA
3483,5.5,1952.0, Romance,Young Wives' Tale,166.0,USA
3484,5.7,2017.0,Drama,D'après une histoire vraie,2565.0,France
3485,5.7,2017.0, Mystery,D'après une histoire vraie,2565.0,France
3486,5.7,2017.0, Thriller,D'après une histoire vraie,2565.0,France
3487,7.2,1988.0,Action,Ging chaat goo si juk jaap,14087.0,Hong Kong
3488,7.2,1988.0, Comedy,Ging chaat goo si juk jaap,14087.0,Hong Kong
3489,7.2,1988.0, Crime,Ging chaat goo si juk jaap,14087.0,Hong Kong
3490,7.2,1988.0, Thriller,Ging chaat goo si juk jaap,14087.0,Hong Kong
3491,8.0,1950.0,Drama,In a Lonely Place,21276.0,USA
3492,8.0,1950.0, Film-Noir,In a Lonely Place,21276.0,USA
3493,8.0,1950.0, Mystery,In a Lonely Place,21276.0,USA
3494,8.0,1950.0, Romance,In a Lonely Place,21276.0,USA
3495,8.0,1950.0, Thriller,In a Lonely Place,21276.0,USA
3496,8.0,1993.0,Comedy,Groundhog Day,523031.0,USA
3497,8.0,1993.0, Fantasy,Groundhog Day,523031.0,USA
3498,8.0,1993.0, Romance,Groundhog Day,523031.0,USA
3499,5.8,1981.0,H,Nightmare,2670.0,USA
3500,5.8,1981.0, o,Nightmare,2670.0,USA
3501,5.8,1981.0, r,Nightmare,2670.0,USA
3502,5.8,1981.0, r,Nightmare,2670.0,USA
3503,5.8,1981.0, o,Nightmare,2670.0,USA
3504,5.8,1981.0, r,Nightmare,2670.0,USA
3505,6.4,1982.0,Action,Vice Squad,1504.0,USA
3506,6.4,1982.0, Crime,Vice Squad,1504.0,USA
3507,6.4,1982.0, Drama,Vice Squad,1504.0,USA
3508,6.4,1982.0, Thriller,Vice Squad,1504.0,USA
3509,4.9,1986.0,C,Hamburger: The Motion Picture,1569.0,USA
3510,4.9,1986.0, o,Hamburger: The Motion Picture,1569.0,USA
